keyword,title,price,raw_price,rating,reviews,platform,position,delivery,link,thumbnail
Smart Phones,Motorola moto g,229.99,229.99,4.3,150,T-Mobile,39,Free delivery,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:323697204851075935,productid:8844434266337002305,headlineOfferDocid:1895273320927984331,imageDocid:1381588245223563940,rds:PC_7152590330524216392|PROD_PC_7152590330524216392,gpcid:7769849072059198069,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRcvpja3zfkD01Wc0SAdjU1RyFnmJN7liJXjYF3i1it5iXMFo6TLggL93EkfvT4Kq3DOTGszci9zrRMqsOLU0XFXyGG5pvF
Smart Phones,Samsung Galaxy Z Flip8,999.99,999.99,4.9,130000,Consumer Cellular,40,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:4061667408889018392,productid:6919480855987292142,headlineOfferDocid:9171995305626676806,imageDocid:13115345149488853771,rds:PC_10762670794191381774|PROD_PC_10762670794191381774,gpcid:10762670794191381774,mid:576462912332219701,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS43dRqvoJ4Kb8He8500ymqQh9TidHDAM_KZhCGvivCUOVvAJL02zMeVONQ-dUMRpoB7NR0VrAWnsfLW0_HIYEELluseATA
Smart Phones,Apple iPhone 17 Pro Max,14.99,14.99,3.8,35000,AT&T,1,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:8065089511755541673,productid:16144127272374646527,headlineOfferDocid:15217882639022588766,imageDocid:3844251050217385754,rds:PC_4398061436465840061|PROD_PC_4398061436465840061,gpcid:4867250886722056820,mid:576462556069674099,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT4ib02cvEx9a3zs5HQRz65eLexW7cc-bVSv4UIGNgm-qybWq47gRqUiqKCX8cNRd2LpALbY6aFKE09YSrB9n-HQD33ZvxT
Smart Phones,Apple iPhone 17 Pro,9.99,9.99,3.8,23000,AT&T,2,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:4198518267870522286,productid:17554944426061927319,headlineOfferDocid:5541755681413572448,imageDocid:11757120349618461075,rds:PC_2109742767942229259|PROD_PC_2109742767942229259,gpcid:9961958114952839788,mid:576462866828428348,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcREcT29yFiYUXG_sam47AH_1sa9uaB4NqTER19VtOCXR-p403NkWjjdjAgLt73JQgnZ-i9RKk5-G--2hhg_tjQwrsViu6VaQQ
Smart Phones,Total Wireless BLU Speed Ultra 64gb,29.88,29.88,3.8,470,Walmart,3,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:7381583613819235976,productid:5876686640046968893,headlineOfferDocid:5607883195407809083,imageDocid:17584000183689981658,rds:PC_12713550668640661113|PROD_PC_12713550668640661113,gpcid:12713550668640661113,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSts7AJPHWQYPSa0Od0aCFjeauvNERNO79jLR8sx7LIfJVRxVRHPhksye1Wv6Ad9erAYs7N4qBFU7h4OE4kQWGK7xvP_UzFWt31fuUpROeLKXElP1VEvRJY5Q
Smart Phones,Samsung Galaxy S26,4.99,4.99,4.7,85000,AT&T,4,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:13158768705545236322,productid:2501536990776857315,headlineOfferDocid:5485233275613917033,imageDocid:3455758438771701226,rds:PC_1767235362374137003|PROD_PC_1767235362374137003,gpcid:1767235362374137003,mid:576462879193290881,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSpW1ZRA0XjBC_1PtjfpvwLzRC7Tsb9UdutWqrqr3SNT1JIuL1rMm4Kk3NOGG-vVMNhy7YXZ0uzWKJjUrIoAdOF9usGmpYHaA
Smart Phones,Apple iPhone 16e,349.0,349.0,3.9,17000,Walmart,5,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:16029531393919230726,productid:1897130661901326138,headlineOfferDocid:5750602988549242277,imageDocid:6029874830905113071,rds:PC_16148744675870697498|PROD_PC_16148744675870697498,gpcid:3340279200230522714,mid:576462563945281134,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSTgJNHvZueIBzo4ZqmaxgOTuLZPQNu3O9iM4f0kzYVkfro-lV_HU6LkMZwU2q9L2iTJRAIScoFdizrUjXsTI3w_X_ZpXpVkcAaVphghIr9a0Hk6NOPXfos
Smart Phones,Apple iPhone 16,23.06,23.06,4.4,73000,AT&T,6,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:1006678807689670957,productid:3662275573304774041,headlineOfferDocid:8403370217202801346,imageDocid:16343656050376764502,rds:PC_17349136547463418483|PROD_PC_17349136547463418483,gpcid:4418722304984387033,mid:576462567291106987,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSx4qG40flR1qorq2yZhVFSIfQALKgMVwnZVCC9XKnbRSKk7gRU02dMlzdWHiI0U41rEFxCF5PTKmdIocOIoq3hjDfV0mokqA
Smart Phones,AT&T Samsung Galaxy A16 5G,49.99,49.99,3.3,4750,Best Buy,7,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:14850209975421171934,productid:7259946311474041356,headlineOfferDocid:2459842672143244686,imageDocid:9331449552249327896,rds:PC_3605949856211355067|PROD_PC_3605949856211355067,gpcid:3605949856211355067,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQn8QtrOD2U3cs9jVVFccAHV4VFfTZ05sKWXJRSfYdvdHQ-985BlIBUvufz9S1QQxrAEZp77_ncKU6AheNtrh6p_a6UCauopnnHwBWTDGhmqWeR9uHE3gkqAw
Smart Phones,Motorola Moto G 2025,49.88,49.88,4.0,2050,Walmart,8,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:13570460711908985821,productid:8834693270501789284,headlineOfferDocid:14172935289448092317,imageDocid:1303669473924541744,rds:PC_7832676656287844390|PROD_PC_7832676656287844390,gpcid:7832676656287844390,mid:576462895458314344,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSSgjIWFrurRxvCqp12fXr7_KoWamywbphaw2iK5kT0Y8iompHx2lWOuiuUKrr7CdC6l17-elgkUuPEE5jq1nG3dGrKzv1cVCHaY9AW9m8KGItrT5j1qCpbzrA
Smart Phones,Samsung Galaxy S25 Edge,15.99,15.99,4.8,680000,AT&T,9,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:16860520702845254234,productid:2505458536466446430,headlineOfferDocid:5854954683120113683,imageDocid:9315999904817243962,rds:PC_12281303598994469691|PROD_PC_12281303598994469691,gpcid:5284187792860746827,mid:576462862864753816,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRdmFrS0CiC9xS9s-ZGGQlLvgJk-5-5iFu_rA0DIJNFZoNE3UTIfkh88r9qo6kuas81kpoemYJgn73v9WqR_JdQkoYGtvaWyg
Smart Phones,Total Wireless Samsung Galaxy A17 5G 128GB Prepaid Smartphone,99.88,99.88,3.5,110,Walmart,10,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:1192156449416746888,productid:9028085231432966244,headlineOfferDocid:121277090965503696,imageDocid:4776403388657343528,rds:PC_16399094421537901964|PROD_PC_16399094421537901964,gpcid:16399094421537901964,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQCXGsMynzBUlJrCaEAZfWbetZxgO0ETACJ3oz5rp9IV6k6iu3Becb-HhAVYYm3G190lpxA8Ngk90muMHFxXULzwHHwc2h-RF_JtTUOE9fG8sOdYJ1aWXulAw
Smart Phones,Nothing Phone Pro,499.0,499.0,4.8,2120,Nothing US,11,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:2502126436239669735,productid:7739224739687778180,headlineOfferDocid:11642755278775297900,imageDocid:16734450638981640330,rds:PC_2901239192010480193|PROD_PC_2901239192010480193,gpcid:2901239192010480193,mid:576462549090375993,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTF-fK3NS7e_412akgvFAaZvCyeoZHo9xxB7S5yQ_m0mHB9Jr3qqdGVwkYsHebPCM-KkPbSNFnpJyyObNDnmySTkO8Ld5_u5YIaTfyJjOsy6gc91BIpWN8RVw
Smart Phones,Samsung Galaxy S26 Ultra,36.12,36.12,4.8,570000,AT&T,12,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:110237358830224739,productid:217121435703473405,headlineOfferDocid:15150007857457312765,imageDocid:12860936798504522819,rds:PC_16418233158843180078|PROD_PC_16418233158843180078,gpcid:16418233158843180078,mid:576462881578705767,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQyuNcsEwR4cj1R-3GQzW9rYC6CHPeOMDpkJLVtAZnfgEq39MrTiSHChgWvpyYUU3bSllmX8jqkFKk1kjfOaueKzIhvX0bf
Smart Phones,Apple iPhone 17e,549.0,549.0,4.0,1080,Walmart,13,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:5666237027904768050,productid:8417653440965390128,headlineOfferDocid:17646205990164984046,imageDocid:6145387811904854614,rds:PC_3510355384510891470|PROD_PC_3510355384510891470,gpcid:15096775703250617709,mid:576462883654484663,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ3VHFe68mbKVeu4pO8b3ra1Y8cklPIygA7LtIxIvo7CKK0vW8RwPEjo_fH4ps9NK78dVM9RpqffqrnRih7aL5VaOaiE7BVv-atho5K3hWo18pdQyIRU3pXOA
Smart Phones,Samsung Galaxy A16 5G,99.99,99.99,4.2,66000,Best Buy,14,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:5094407109000001837,productid:1235714181037903442,headlineOfferDocid:15252614559878566365,imageDocid:2102686247048272003,rds:PC_2924102817864490688|PROD_PC_2924102817864490688,gpcid:2924102817864490688,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQDrHdGgk_NvOvMtNyQBUNg3VA1_hd5MHSnYDORjWsemU7aoMb7HSDqgri-PkRywYYkTIZ3fhyl_BvQtqL_dxYiyLbR1mpDVSssGEN7f_57iR5m7h4mG0s7f4E
Smart Phones,Samsung Galaxy S26+,30.56,30.56,4.8,100000,AT&T,15,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:13318554662505855782,productid:11945963171813456939,headlineOfferDocid:16750072630194535952,imageDocid:9962420330751533347,rds:PC_13741635625971421281|PROD_PC_13741635625971421281,gpcid:13741635625971421281,mid:576462897994724767,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR8X-wIDvnPSSC21FXueY0np0DPFG8T8b393N14x0md_iBZy7IYk9VfqadI0Gm33NmTvcWrKfuOSxpzYuSVrobPsvpg6I0A
Smart Phones,Apple iPhone 15,499.0,499.0,4.6,290000,Walmart,16,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:11705794825643768767,productid:2568289313584734313,headlineOfferDocid:9467194113196318121,imageDocid:10230625183121457869,rds:PC_6601648695432433635|PROD_PC_6601648695432433635,gpcid:15850027583146397667,mid:576462758755759090,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRln85ITyIpJP_yUrsPT1-LOyX1GeqTRvF9db3DJYobw4G14qpHyIfiMk49ACl_ZE59fkiG2_PBkIffmWguc1R-8uIwpOcr9JSTf3Tg33Bo_6vq7vGgHK9b2w
Smart Phones,Google Pixel 10a,499.0,499.0,4.6,14000,Google Store,17,Free delivery,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:824279150075468336,productid:10564326365078600950,headlineOfferDocid:4025337127317735540,imageDocid:12328078617145246218,rds:PC_9690311617060370621|PROD_PC_9690311617060370621,gpcid:9690311617060370621,mid:576462881341546348,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTyD3Wso8s3op3vxQ-EO5XyKpnsja1Ejt5BrZuAR7VorcMrhHZEnata7v7DWf3it7u8NOZT-i8JicihfTKoksngNrEktaTf6dKxvA12iYQArC6y1OEgrDQg
Smart Phones,Tracfone Samsung Galaxy A16 128gb 5G,119.0,119.0,3.9,7930,Walmart,19,1 hour delivery $20,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:17970595578344839804,productid:1068651151171757966,headlineOfferDocid:450880993538398776,imageDocid:15071446822544809844,rds:PC_4292889098317096162|PROD_PC_4292889098317096162,gpcid:4292889098317096162,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSTY7Iy3ZwU6oTWOkxsv3Mb9e_gCa0wApl26B0kGec-SkIvcYlH8443DEzcfE0kUnFZQkUeSY8AWiFMFK8fFAdTNSX_GfosgWKezSFy75E6Iv5URNnFygmUaw
Smart Phones,Samsung Galaxy Z Fold8 Ultra,58.34,58.34,4.9,150000,AT&T,20,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:14750048633550949281,productid:1104523575388780530,headlineOfferDocid:2067909220213199401,rds:PC_6984457949198771688|PROD_PC_6984457949198771688,gpcid:6984457949198771688,mid:576462896329861009,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQQMWimlpVy71EhTqr0nk3I_yqbVpCmf2goRvUuEFTx3lElsMTM9We1nIO3uRJ4esrIP7bA0b95Yq9VxFxbQPloaEpyZjWY
Smart Phones,Samsung Galaxy A17 128GB 5G,249.99,249.99,4.5,160000,Best Buy,21,Free delivery,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:4384259750587301034,productid:11328067691182681336,headlineOfferDocid:8074469332742392156,imageDocid:5337350797861190381,rds:PC_6853547794971194620|PROD_PC_6853547794971194620,gpcid:6853547794971194620,mid:576462893591039592,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS_Bh1Mdsdf5fZ6Tm_yOazQVfF0902hfnXJUBK1txIy4mmPGkZr8Iw9cp-K4-0cyFPLfqXC7E56Bk5VXRetMOKupMKYR38pRSL7Pb1uPIus
Smart Phones,Boost Mobile moto g 26,69.0,69.0,4.2,190,Walmart,22,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:15155700761417383903,productid:6729169167610152743,headlineOfferDocid:17021775891378982127,imageDocid:8753534471567962269,rds:CID_15155700761417383903|PROD_CID_15155700761417383903,gpcid:3003991077337520208,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ1fvwR2EfQMUAyNS6f335K55OAl-kCxNfnnWJENe0b5l5IkIL8cCMaR8b0nKi7Fpv_abhJvKtAnC7WdShLUtS_r3PR3m8A8uzvWITdoLYQuSg2Bin6BfIl
Smart Phones,Motorola Boost Mobile moto g stylus,299.99,299.99,4.0,3530,Boost Mobile,23,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:1002134905684631790,productid:18121661645008748202,headlineOfferDocid:1729231761705306942,imageDocid:703455154716422503,rds:PC_10157115894164112537|PROD_PC_10157115894164112537,gpcid:4655196945252419897,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSJs8xbChKjRYVEI205DFbI8xOsJQLhb7Kwek4uvj1W8mh1R8nuhsrO-9etEscXe9rY6id0lIV_V4Y-vTtTG2wbJSW5M5Nq
Smart Phones,Apple iPhone 17,28.62,28.62,4.6,150000,Consumer Cellular,24,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:10342856486403947495,productid:3929820748060520128,headlineOfferDocid:14144090342621743209,imageDocid:3861577425358526671,rds:PC_4728907421224624008|PROD_PC_4728907421224624008,gpcid:4728907421224624008,mid:576462866558881327,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRW2dZzSkdNzfSZZBfCv5ybKm_258r_5CTuVxC09__6jaGldH6Z_IUqD9-he7IBhuR3b3H3T8mxBxW8hEfW3hI3dQpgxZMs7Q
Smart Phones,Straight Talk Samsung Galaxy A37 5G,349.0,349.0,3.8,160,Walmart,25,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:5577383457803918685,productid:10725225383835049064,headlineOfferDocid:1900738615786863530,imageDocid:6890543949871969384,rds:PC_16024353323951335496|PROD_PC_16024353323951335496,gpcid:16024353323951335496,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTwGMSyHn9AS_4ONpfzmQIVAC-JKoJOZFri9bEu6znOmi5wvFQV2mKVzeSMqwcTtFGG3kbrTtZUSdk0u3I9_ZPb3qBFr4qWuMqfL7_vCW8hiRplKa86OMIHCw
Smart Phones,Samsung Galaxy Z Fold8,52.78,52.78,4.9,140000,AT&T,26,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:12370047779237254463,productid:6398171147722751481,headlineOfferDocid:873461069804303553,rds:PC_10850558023347088784|PROD_PC_10850558023347088784,gpcid:10850558023347088784,mid:576462566997095983,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR2T6a9a0oWjSWxBwPSxRRgyLyVt7K6ZulutScnmcqxZivAeFClFpKfAszIkud_91WTpe7DRtaSJDBoXQW6VL5paEWJJ-s_
Smart Phones,"At&t Motorola moto g Power 2026,128gb",99.0,99.0,3.7,460,Walmart,27,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:3952776692123585281,productid:18442838022348122404,headlineOfferDocid:8637260745746604154,imageDocid:17375820313215505516,rds:PC_10151994887472638281|PROD_PC_10151994887472638281,gpcid:10151994887472638281,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRix-bXFZ2IZe84X4LdVSF4_vuUykiLJYvcMapf3J8FfCgEn7QXXIlXgM4h8lvBJ3S_ZfBIuHct9SOtZNJajDuFhzjS07-qDGV9ic6xdeSu2cV8pwop-eXr
Smart Phones,Google Pixel 10 Pro,999.0,999.0,4.4,23000,Google Store,28,Free delivery,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:17966061849261729532,productid:6653169798786463932,headlineOfferDocid:850884845009709071,imageDocid:4538623885869314027,rds:PC_12601004915035008516|PROD_PC_12601004915035008516,gpcid:12601004915035008516,mid:576462842110723046,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTScqRBBFhFBVR2we9BNVit2UZuVWHL-fTFUsNtDog4u74Tq7Ipi5av584s33VtYQmF3lPbQPyqvYrLiBUXN6jppML-VEMXfA
Smart Phones,Motorola moto g play,99.99,99.99,4.4,11000,Best Buy,29,Free delivery,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:11728931125208695182,productid:18227072505466509915,headlineOfferDocid:1508099670677033916,imageDocid:8133280389532838798,rds:PC_6747545124227736512|PROD_PC_6747545124227736512,gpcid:6747545124227736512,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQUq_a6KqENMXur2U2B-8DB76aai1XsJqaMID_fWcVqMOEZpLI0LLNV2rfRy-41C_kFgU0II0J8iEInNWP8sUOo-SwIY6qg_Q75BMqy7gg
Smart Phones,At&t Motivate Pro 2 5G,49.88,49.88,3.5,460,Walmart,30,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:9237590002280139443,productid:7693666142297741638,headlineOfferDocid:9618674520820070205,imageDocid:16033649011774646979,rds:PC_11735425036734994621|PROD_PC_11735425036734994621,gpcid:11735425036734994621,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQtQxAJ9rBDtIgfvPPngwn4TXTkI3-zq2Ho8UBiod1qignB4k-s__Mcs_5hfJdJxIIvKefACNXHcIgzKr1qZeFOCy89nr5LZ8W86RNbnaTvXd1czRFa-pJenQ
Smart Phones,Apple iPhone 15 128GB,629.99,629.99,4.7,880,Boost Mobile,31,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:9402654696244930073,productid:4379032623638529631,headlineOfferDocid:8218368851805663307,imageDocid:12635787043210670133,rds:PC_5625329536889082979|PROD_PC_5625329536889082979,gpcid:3750331412548322753,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQKEhrmClMoaO4uzomJjTbRIeJvrxczz2xkNR8vg58VGZoqnKC9QDIYnPLvxHfIUerDPEaypVQzFbXYu0G1hWnqcs4zQgKRtw
Smart Phones,OnePlus 15R 256GB,699.99,699.99,4.5,2990,OnePlus Official Store,32,Free delivery,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:2940417071762887250,productid:3257107721465710076,headlineOfferDocid:2602529659895648163,imageDocid:18114255152244573991,rds:PC_8421108152179540640|PROD_PC_8421108152179540640,gpcid:8421108152179540640,mid:576462873284666503,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS_fuigWEANVk6jyriNinZz8WaLkqYEZFQkpjDZZHJxTUTGFQeL-OZCbWRfZ2scoWQREMhMw2EXBvlymmciqNzFXSb7XPVpg8NqeH5Gx0iVWqMQrKpCZR264A
Smart Phones,At&t Moto G Play 2026,49.88,49.88,3.4,290,Walmart,33,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:15625819831284063568,productid:13105600853931043617,headlineOfferDocid:10504087088586516200,imageDocid:14003973445792327437,rds:PC_17992919032727705523|PROD_PC_17992919032727705523,gpcid:17992919032727705523,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTcmzGb-ISQR-8UTrwscI4XCUzktp0gZlihh0Zn8KoOluLDJqSvIcSX_NG6Lx09e99pCC4H-skw9M4AFqd4K4clPcdQ8azDIATDi33RFXzXqd7Mu93Znz3qxg
Smart Phones,Samsung Galaxy A37 5G,449.99,449.99,4.8,38000,Best Buy,34,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:12333568566732460124,productid:15638675511626415909,headlineOfferDocid:11907786384139536592,imageDocid:9668866080169676350,rds:PC_16735156909576604971|PROD_PC_16735156909576604971,gpcid:16735156909576604971,mid:576462884840492415,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQAkA94BiYLdwSob2ybFih7RHwLsU4znUE9ADdb1dAAcUOVWRH_GlunA6S_X7T6omac450djqFBJaFMKbiTVfT-CIfxgr-ultFAGLi-y_M
Smart Phones,Samsung Galaxy A37 5G 128GB Awesome Charcoal,49.99,49.99,4.4,73000,Cricket Wireless,35,Free delivery,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:1190915285058863524,productid:7008605615105249298,headlineOfferDocid:12382472365786154109,imageDocid:14941087160139218717,gpcid:18121307540069757526,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTRV8fbxLTtAKFaISeIMOLrmtVIIpKMYSWNw_k4X-6LCZF3t0LOgvaZT6omD-7YFnSPemV1rp6AM8HPTkZamZVhY_M-yIz3WDqXFDfZiPPfqaZVHB6P8WMzgQ
Smart Phones,Google Pixel 10,799.0,799.0,4.6,20000,Google Store,36,Free delivery,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:10198687345510140767,productid:4192166956377095743,headlineOfferDocid:116396436349045616,imageDocid:10277821388246747404,rds:PC_5970788150716304968|PROD_PC_5970788150716304968,gpcid:5970788150716304968,mid:576462842109939853,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTRmyyhUNR_76fZKCkx9ZW5u8THvIc7bA6wv6DPEHvUTjwfJT4Q2CZ-zLR2oqTuBXVB2xknOv7utLgxAYHVMNuWWhl2ywcm
Smart Phones,Samsung Galaxy A27 5G,349.99,349.99,3.7,30,Boost Mobile,37,Unknown,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:2573687983041544940,productid:4489275100691182938,headlineOfferDocid:12899016100476699017,imageDocid:1605121690989127365,rds:PC_5422768308181938846|PROD_PC_5422768308181938846,gpcid:16517888613051960856,mid:576462563334574839,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRPbbC-P3c4S83W5cTnWBjRpCo9VTon8jJbwRZGBSpaXMQLNFFL2k2QtheFn8zp5-LZEJdU_0jdwfj7pO24elpPnxh1GaRa
Smart Phones,Samsung Galaxy S25 FE,649.99,649.99,4.7,1500000,Best Buy,38,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:13834566291519350291,productid:8129272483435906231,headlineOfferDocid:3312554410984747961,imageDocid:5034301679683960159,rds:PC_11752250590237752181|PROD_PC_11752250590237752181,gpcid:5931833650059057744,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRkJBvVNXm5jrhCg3dN6wqGT2mkOyoR5_KyfetPKjG5hUAlFsnOhAUdu4AvvSC-mU0Cgu0wXPDhsKNCM8PRVBMbWTkqNm8CNaawdrW12_o
Smart Phones,Samsung Galaxy S25,22.22,22.22,4.7,510000,Verizon,39,Free delivery,"https://www.google.com/search?ibp=oshop&q=Smart Phones&prds=catalogid:2764139862985359192,productid:13058725523045139975,headlineOfferDocid:4871684225941346193,imageDocid:5879801462116011192,rds:PC_7998131059683023653|PROD_PC_7998131059683023653,gpcid:7998131059683023653,mid:576462859883472853,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR_HNEkgK5djGRRg6KICbregEolFcWgOb938KphnJ0VUuFTmOa688nBOYaWP-Bs1TpdT_wPZlwhwg3OpY-cJR-6ZerdqBDCjg
